pcr_date,pcr_primer,sample,sample_id,Cq,Cq_sd,nsamps,Cq_cv,Cq_relative,Cq_relative_sd3,Cq_relative_087
11/2/20,gadph,108,T_350,21.43372227,0.018194227,3,0.08488599,1.044809988,0.945094832,1.059405162
11/2/20,gadph,109,T_351,21.00180151,0.227882837,3,1.085063284,1.023755543,0.926049793,1.038056603
11/2/20,gadph,110,T_352,21.71413691,0.044645885,3,0.205607458,1.058479104,0.957459387,1.073265224
11/2/20,gadph,111,T_353,21.66378147,0.054994064,3,0.253852563,1.056024473,0.955239023,1.070776304
11/2/20,gadph,112,T_354,20.87390696,0.035770831,3,0.171366248,1.017521185,0.920410433,1.031735155
11/2/20,gadph,113,T_355,NA,NA,NA,NA,NA,NA,NA
11/2/20,gadph,114,T_356,21.93019238,0.01603768,2,0.073130594,1.069010961,0.966986099,1.083944203
11/2/20,gadph,115,T_357,NA,NA,NA,NA,NA,NA,NA
11/2/20,gadph,116,T_358,NA,NA,NA,NA,NA,NA,NA
11/2/20,gadph,117,T_359,21.83202371,0.014950747,2,0.068480811,1.064225623,0.962657467,1.079092018
11/2/20,gadph,118,T_360,20.59744875,0.113451821,3,0.55080521,1.004044931,0.908220333,1.018070648
11/2/20,gadph,119,T_361,NA,NA,NA,NA,NA,NA,NA
11/2/20,gadph,120,T_362,21.53467332,0.099816454,2,0.46351506,1.049730957,0.94954615,1.064394872
11/2/20,gadph,121,T_087,20.23184618,0.051495979,2,0.254529311,0.986223237,0.892099516,1
11/2/20,gadph,122,H20,NA,NA,NA,NA,NA,NA,NA
11/2/20,gadph,123,Std1,20.2496276,0.057096127,3,0.281961369,0.987090012,0.892883567,1.000878883
11/2/20,gadph,124,Std2,21.64835333,0.036627883,3,0.169194776,1.055272412,0.954558737,1.070013737
11/2/20,gadph,125,Std3,22.67891173,0.054092223,2,0.238513309,1.105508096,1,1.120951174
11/2/20,gadph,126,Std4,24.63190341,0.055095929,2,0.223677108,1.200708789,1.086114877,1.217481746
11/2/20,gadph,127,Std5,21.40678509,0.080644835,2,0.37672558,1.043496906,0.943907068,1.058073737
11/2/20,gadph,128,gold,20.51446915,0.066976944,2,0.326486361,1,0.904561444,1.013969213
