Well,Omit,Sample,Target,Task,Dyes,Cq,Cq Conf,Amp Score,Amp Status,Annotated,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Tm4,Curve Quality,Result Quality Issues
C17,false,2,Target 1,Unknown,SYBR,22.574439826057834,0.9910606863104928,1.6592399975972851,Amp,false,3,15,75.93807983398438,,,,,
C18,false,14,Target 1,Unknown,SYBR,24.23166644560923,0.9941279308249563,1.653341736421461,Amp,false,3,17,75.93807983398438,,,,,
C19,false,3,Target 1,Unknown,SYBR,22.60173078623744,0.9838804646589457,1.651348799877068,Amp,false,3,14,76.07300567626953,,,,,
C20,false,15,Target 1,Unknown,SYBR,23.12529163527165,0.9927156532269932,1.642370111207222,Amp,false,3,16,75.93807983398438,,,,,
C21,false,4,Target 1,Unknown,SYBR,22.002310026617508,0.9880830232626976,1.6418047650335497,Amp,false,3,15,76.07300567626953,,,,,
C22,false,16,Target 1,Unknown,SYBR,21.957973047307924,0.9831910767220362,1.6451243794853319,Amp,false,3,16,76.07300567626953,,,,,
C23,false,5,Target 1,Unknown,SYBR,21.34502457692667,0.9931174549384731,1.6102059028685152,Amp,false,3,15,75.80315399169922,,,,,
C24,false,17,Target 1,Unknown,SYBR,25.879786552040002,0.9918549753798471,1.6274683689375962,Amp,false,3,19,75.93807983398438,,,,,
D1,false,18,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,92.39289855957031,69.05606842041016,89.02052307128906,76.47528839111328,,
D2,false,30,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,75.93570709228516,67.03263854980469,70.80970001220703,89.42520904541016,,
D3,false,19,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,84.2991943359375,72.15864562988281,76.34039306640625,79.98255920410156,,
D4,false,31,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,67.84201049804688,89.56010437011719,81.19660949707031,75.93570709228516,,
D5,false,20,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,70.94459533691406,88.48094177246094,66.89774322509766,63.12068557739258,,
D6,false,32,Target 1,Unknown,SYBR,30.354762438814618,0.2724334604420368,1.1480811469886276,Inconclusive,false,3,23,76.34039306640625,83.7596206665039,62.71600341796875,66.22327423095703,,
D7,false,21,Target 1,Unknown,SYBR,Undetermined,0,1.14555870097337,No Amp,false,3,39,66.76284790039062,75.53102111816406,93.337158203125,90.36947631835938,,
D8,false,33,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,75.26123046875,67.03263854980469,62.71600341796875,86.99710083007812,,
D9,false,22,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,67.84201049804688,65.14411163330078,82.27577209472656,75.93570709228516,,
D10,false,34,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,72.42843627929688,76.07060241699219,89.29031372070312,65.54879760742188,,
D11,false,23,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,67.16753387451172,70.6748046875,82.95024871826172,62.71600341796875,,
D12,false,35,Target 1,Unknown,SYBR,Undetermined,0,1.1294640776117384,No Amp,false,3,39,66.49305725097656,89.56010437011719,75.66592407226562,70.80970001220703,,
D13,false,24,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,88.48635864257812,74.7237319946289,67.97734069824219,93.34376525878906,,
D14,false,36,Target 1,Unknown,SYBR,32.234936038381974,0.24633318380030278,1.1508663936517338,Inconclusive,false,3,17,64.6041488647461,93.34376525878906,79.85098266601562,67.43762969970703,,
D15,false,25,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,30,74.85865783691406,92.12940979003906,66.35820770263672,83.22418212890625,,
D16,false,37,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,89.83563995361328,84.70838928222656,79.44620513916016,93.20883178710938,,
D17,false,26,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,65.14385986328125,76.34286499023438,61.90559005737305,82.6844711303711,,
D18,false,38,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,86.86723327636719,83.62896728515625,93.34376525878906,67.57255554199219,,
D19,false,27,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,89.16100311279297,83.89881896972656,75.53329467773438,65.00892639160156,,
D20,false,39,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,75.93807983398438,72.02517700195312,79.04141998291016,67.43762969970703,,
D21,false,28,Target 1,Unknown,SYBR,Undetermined,0,0.7746049139823267,No Amp,false,3,39,66.76299285888672,90.91506958007812,76.07300567626953,85.65287780761719,,
D22,false,40,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,91.04998779296875,66.62806701660156,82.2796859741211,79.17634582519531,,
D23,false,29,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,78.906494140625,89.70071411132812,63.38979721069336,93.07391357421875,,
D24,false,41,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,69.0567626953125,85.11316680908203,75.26344299316406,72.42996215820312,,
